安全位形采样时间,初始位形采样时间
0.000134945,8.10623e-05
0.000248909,7.10487e-05
0.000156164,8.08239e-05
0.000380993,0.000118971
0.000277996,8.89301e-05
0.000200987,8.08239e-05
0.000260115,9.89437e-05
0.000250101,6.98566e-05
0.000139952,7.20024e-05
0.000215054,4.88758e-05
0.000159025,7.60555e-05
0.000255108,7.58171e-05
0.000304937,8.60691e-05
0.000286818,7.60555e-05
0.000226974,7.00951e-05
0.000200033,7.20024e-05
0.000265121,8.10623e-05
0.000268936,7.60555e-05
0.000114918,6.60419e-05
0.000241995,6.79493e-05
0.000182867,9.89437e-05
0.000184059,5.19753e-05
0.000198126,6.48499e-05
0.000216961,6.10352e-05
0.000144958,6.19888e-05
0.000230074,5.50747e-05
0.000247955,7.29561e-05
0.000288963,6.19888e-05
0.000166178,9.39369e-05
0.000200987,6.10352e-05
0.000106812,6.19888e-05
0.000277042,7.20024e-05
0.000139952,7.29561e-05
0.000210047,5.88894e-05
0.000149012,7.89165e-05
0.000263929,7.10487e-05
0.000299931,7.98702e-05
0.000248909,7.00951e-05
0.000121117,6.79493e-05
0.000277042,8.89301e-05
0.000386953,0.00011301
0.000245094,0.000169992
0.000119925,6.79493e-05
0.000221968,7.10487e-05
0.000159979,8.29697e-05
0.000224113,7.98702e-05
0.000158072,8.70228e-05
0.000213861,7.29561e-05
0.000224113,7.70092e-05
0.000279903,7.51019e-05
0.000258207,7.08103e-05
0.00029707,9.39369e-05
0.000152111,7.60555e-05
0.000267982,9.29832e-05
0.000155926,7.70092e-05
0.000227928,8.39233e-05
0.000189066,8.70228e-05
0.000257969,6.41346e-05
0.000250101,7.39098e-05
0.000257015,7.00951e-05
7.79629e-05,4.1008e-05
0.000226021,7.29561e-05
0.000205994,6.69956e-05
0.000257969,6.19888e-05
0.000202894,7.20024e-05
0.000231028,7.39098e-05
0.000207901,6.69956e-05
0.000204086,6.79493e-05
0.000123978,6.60419e-05
0.000210047,6.8903e-05
0.000200033,8.08239e-05
0.000194073,4.88758e-05
0.00016284,8.91685e-05
0.000242949,6.91414e-05
0.000369072,0.000103951
0.000296831,8.2016e-05
0.000268936,7.60555e-05
0.000274897,8.29697e-05
0.000226021,8.29697e-05
0.00029707,8.2016e-05
0.000191927,7.51019e-05
0.000196934,6.60419e-05
0.000137806,7.51019e-05
0.000197887,7.60555e-05
0.000205994,6.58035e-05
0.000224829,6.50883e-05
9.48906e-05,6.10352e-05
0.000235081,6.98566e-05
0.000241041,7.89165e-05
0.000299931,7.98702e-05
0.000223875,7.29561e-05
0.000200033,6.79493e-05
0.00020504,7.60555e-05
0.00019908,7.10487e-05
0.000144005,4.41074e-05
0.000231028,7.29561e-05
0.000144005,6.41346e-05
0.000205994,8.51154e-05
0.000213146,8.60691e-05
0.000198126,6.58035e-05
0.000265837,8.60691e-05
0.000262976,9.799e-05
0.00011611,6.00815e-05
0.000165939,4.79221e-05
0.000154972,8.82149e-05
0.000197887,6.31809e-05
0.000240088,7.51019e-05
0.00028801,6.60419e-05
0.0001719,9.41753e-05
0.00023818,6.79493e-05
0.000121117,6.10352e-05
0.000210047,6.41346e-05
0.000133991,6.41346e-05
0.000203133,6.8903e-05
0.000217915,7.60555e-05
0.000247955,5.88894e-05
0.000215054,7.10487e-05
0.00019002,6.19888e-05
0.000120163,6.69956e-05
0.000196934,6.60419e-05
0.000121832,6.29425e-05
0.000164986,5.10216e-05
0.000110149,5.29289e-05
0.000196218,6.48499e-05
0.000237226,7.58171e-05
0.000213146,6.8903e-05
0.000226974,7.00951e-05
0.000208139,7.89165e-05
0.00013113,6.98566e-05
0.000236034,6.60419e-05
0.000156879,8.2016e-05
0.000335932,0.000111103
0.00015521,7.67708e-05
0.000329971,9.91821e-05
0.000114918,6.29425e-05
0.000217915,4.91142e-05
0.000276089,7.70092e-05
0.000374794,9.20296e-05
0.000200987,0.000104189
0.000258923,7.10487e-05
0.00011301,5.48363e-05
0.00027585,7.00951e-05
0.000240088,7.51019e-05
0.000277996,8.51154e-05
0.000224113,4.88758e-05
0.000262022,9.10759e-05
0.000272989,8.79765e-05
0.000283003,9.799e-05
0.000190973,6.98566e-05
0.00019002,6.38962e-05
0.000138998,6.8903e-05
0.00020504,6.10352e-05
0.000176907,8.51154e-05
0.000241041,7.39098e-05
0.000144958,7.10487e-05
0.00020504,6.60419e-05
0.000217915,7.20024e-05
0.000188112,6.10352e-05
0.000183105,8.67844e-05
0.000314951,7.31945e-05
0.000136137,7.48634e-05
0.000201941,6.79493e-05
0.000136852,6.91414e-05
0.000250101,8.79765e-05
0.000304937,8.2016e-05
0.000203848,8.51154e-05
0.000138044,7.00951e-05
0.000256062,6.8903e-05
0.000230074,7.00951e-05
0.000244856,7.10487e-05
0.000149965,7.20024e-05
0.000243187,6.79493e-05
0.000314951,0.000102043
0.000213861,7.00951e-05
0.000111103,4.79221e-05
0.000195026,6.10352e-05
0.00012207,6.41346e-05
0.000404119,0.000108957
0.000283003,9.41753e-05
0.000241041,5.38826e-05
0.000129938,6.69956e-05
0.000257015,7.70092e-05
0.000102043,5.60284e-05
0.000270844,7.9155e-05
0.000174999,6.00815e-05
0.000420094,0.000135899
0.000128031,6.10352e-05
0.000233173,6.98566e-05
0.000128031,6.29425e-05
0.000190973,6.10352e-05
0.000133991,6.8903e-05
0.000300884,7.70092e-05
0.000130892,7.58171e-05
0.000348091,0.000127077
0.000246048,5.91278e-05
0.000244141,6.8903e-05
0.000138998,7.41482e-05
0.000196934,6.41346e-05
0.000133038,6.79493e-05
0.000198841,6.60419e-05
0.000133991,7.70092e-05
0.000204086,6.19888e-05
0.000124931,6.10352e-05
0.000252008,7.48634e-05
0.000263929,7.79629e-05
0.000277042,7.79629e-05
9.29832e-05,4.69685e-05
0.000215054,6.8903e-05
0.000194073,6.41346e-05
0.000212908,7.20024e-05
0.000224113,7.29561e-05
0.000253916,9.29832e-05
0.00016284,7.70092e-05
0.000205994,8.10623e-05
0.000121117,6.38962e-05
0.000276804,8.29697e-05
0.000213146,9.67979e-05
0.000293016,7.00951e-05
0.000319958,9.799e-05
0.000323057,9.98974e-05
0.000217199,6.19888e-05
0.000223875,6.50883e-05
0.000144958,6.48499e-05
0.000208139,6.38962e-05
0.000112057,6.00815e-05
0.000204086,6.91414e-05
0.000288963,8.79765e-05
0.000257015,7.39098e-05
0.000123978,6.31809e-05
0.000329018,8.2016e-05
0.000102043,5.60284e-05
0.000303984,7.20024e-05
8.79765e-05,3.91006e-05
0.000259876,7.00951e-05
0.000149012,7.10487e-05
0.000224113,5.29289e-05
0.000144958,7.41482e-05
0.000246048,7.29561e-05
0.000181198,4.79221e-05
0.000252962,7.29561e-05
0.000152111,8.39233e-05
0.000225067,6.79493e-05
0.000194788,7.60555e-05
0.000205994,6.38962e-05
0.000144958,7.10487e-05
0.00019002,5.81741e-05
0.000121117,6.19888e-05
0.000215054,6.8903e-05
0.000247955,7.60555e-05
0.000225067,6.98566e-05
0.000117064,7.39098e-05
0.000324011,7.79629e-05
0.000136137,6.98566e-05
0.000241995,6.98566e-05
0.000183105,8.10623e-05
0.00028801,7.89165e-05
0.000271082,8.4877e-05
0.000303984,9.29832e-05
0.000235081,8.70228e-05
0.000249863,7.51019e-05
0.000113964,6.41346e-05
0.000295877,7.51019e-05
0.000374079,0.000114918
0.000218153,5.10216e-05
9.799e-05,4.79221e-05
0.000226974,5.19753e-05
0.000143051,7.08103e-05
0.000218153,6.38962e-05
0.000248909,8.01086e-05
0.000235081,8.58307e-05
0.000192165,6.79493e-05
0.00018692,6.50883e-05
0.000438929,9.70364e-05
0.000276089,0.000100851
0.000222921,5.29289e-05
0.000206947,6.19888e-05
0.000159025,0.00010705
0.000251055,7.10487e-05
0.000399113,0.000133038
0.000194788,5.72205e-05
0.00013113,6.29425e-05
0.000239134,7.60555e-05
0.000247955,7.9155e-05
0.000204086,6.50883e-05
0.000205994,7.10487e-05
0.000304937,8.10623e-05
0.00037694,0.000112057
0.000231981,6.38962e-05
0.000145912,8.01086e-05
0.000261068,7.29561e-05
0.000241995,7.98702e-05
0.00029397,7.48634e-05
0.00028801,7.20024e-05
0.000241995,8.2016e-05
0.00022912,7.39098e-05
0.000200033,7.89165e-05
0.00019598,7.29561e-05
0.000208139,6.58035e-05
0.00027585,7.51019e-05
0.000245094,7.29561e-05
0.000133038,7.00951e-05
0.000248909,6.41346e-05
0.00026989,7.31945e-05
0.00026083,6.91414e-05
0.000144958,6.81877e-05
0.000249863,6.31809e-05
0.000149965,9.39369e-05
0.000243902,7.29561e-05
0.000250101,8.79765e-05
0.00029707,8.39233e-05
0.000200033,0.000104904
0.000241995,8.4877e-05
0.000248909,6.79493e-05
0.000196934,6.50883e-05
0.000207186,7.20024e-05
0.000219822,6.50883e-05
0.000137091,7.98702e-05
0.00019598,6.50883e-05
0.000198841,6.91414e-05
0.000233889,6.81877e-05
0.00018692,6.60419e-05
0.000174999,5.50747e-05
0.000154972,8.2016e-05
0.000241041,7.51019e-05
0.000215054,7.20024e-05
0.000257969,7.58171e-05
0.000128031,7.31945e-05
0.000210047,6.60419e-05
0.000131845,6.91414e-05
0.000203133,6.79493e-05
0.000200033,6.69956e-05
0.000261068,7.89165e-05
0.000354052,7.29561e-05
0.000227213,6.69956e-05
0.00028801,8.58307e-05
0.000299931,8.10623e-05
0.000127077,5.79357e-05
0.000251055,7.10487e-05
0.000252008,9.60827e-05
0.00024581,6.69956e-05
0.000213146,5.88894e-05
0.000317812,8.29697e-05
0.000262022,9.799e-05
0.000239134,6.69956e-05
0.000257969,8.10623e-05
0.000224113,8.29697e-05
0.000211,8.01086e-05
0.000282049,7.60555e-05
0.000307083,8.79765e-05
0.000234842,6.60419e-05
0.000108004,4.98295e-05
0.000223875,6.91414e-05
0.000115156,7.70092e-05
0.000274897,6.79493e-05
0.000139952,7.89165e-05
0.000283003,7.70092e-05
0.000120163,6.69956e-05
0.000273943,8.4877e-05
0.000380039,7.89165e-05
0.00030899,7.51019e-05
0.000158072,4.69685e-05
0.000457048,9.39369e-05
0.000118017,5.98431e-05
0.0002141,7.70092e-05
0.000217915,7.39098e-05
0.000261068,8.4877e-05
0.000138044,7.20024e-05
0.000198126,4.60148e-05
0.000154972,7.29561e-05
0.000230789,7.10487e-05
0.000159979,8.39233e-05
0.000209093,7.20024e-05
0.000100136,5.29289e-05
0.000166178,4.1008e-05
0.000134945,7.98702e-05
0.000208139,6.19888e-05
0.000118017,6.48499e-05
0.000505924,0.000104189
0.000253916,0.000102043
0.000239849,6.50883e-05
0.000133038,6.69956e-05
0.000205994,6.29425e-05
0.000169992,9.70364e-05
0.000262022,9.89437e-05
0.000277042,0.000113964
0.000252962,5.79357e-05
0.000118971,7.10487e-05
0.00028491,7.41482e-05
0.000159979,7.39098e-05
0.000299931,7.39098e-05
0.000257015,7.70092e-05
0.000277996,7.70092e-05
0.0002141,8.29697e-05
0.000174999,4.81606e-05
7.60555e-05,6.69956e-05
0.000233889,6.81877e-05
0.000169039,4.81606e-05
0.000196934,6.41346e-05
0.000201941,6.58035e-05
0.000227928,6.79493e-05
0.000173092,5.79357e-05
0.000259876,7.20024e-05
9.5129e-05,4.48227e-05
0.000267029,7.20024e-05
0.00022912,6.98566e-05
0.000201941,6.10352e-05
0.000143051,8.60691e-05
0.00029397,6.48499e-05
0.000468016,0.000135183
0.000239134,5.29289e-05
0.000171185,9.60827e-05
0.000279188,6.07967e-05
0.000293016,8.79765e-05
0.000248909,6.69956e-05
0.000193119,7.29561e-05
0.000250101,6.58035e-05
0.000151873,7.9155e-05
0.000260115,7.48634e-05
0.000102997,5.6982e-05
0.000185966,4.41074e-05
0.00011611,6.19888e-05
0.000268936,9.10759e-05
0.000249147,5.6982e-05
0.000197172,6.19888e-05
0.000221968,6.79493e-05
0.0002141,6.19888e-05
0.000218153,7.29561e-05
0.000211,7.29561e-05
0.000221014,9.98974e-05
0.00030303,7.10487e-05
0.000111818,6.10352e-05
0.000218868,4.91142e-05
0.000254869,7.41482e-05
0.00022316,5.79357e-05
0.000287056,7.60555e-05
0.000262022,8.41618e-05
0.000155926,3.91006e-05
0.000255108,7.10487e-05
0.000111818,6.91414e-05
0.000257015,7.60555e-05
0.000191927,8.39233e-05
0.000240088,8.79765e-05
0.000223875,7.70092e-05
0.000200033,6.41346e-05
0.000133038,7.48634e-05
0.000196934,6.10352e-05
0.000258207,9.67979e-05
0.000228167,0.000116825
0.000128031,6.38962e-05
0.000238895,5.6982e-05
0.000194073,6.98566e-05
0.000287056,7.41482e-05
0.000142097,7.70092e-05
0.000185966,5.19753e-05
0.000173092,9.17912e-05
0.000241995,6.69956e-05
0.000226974,8.39233e-05
0.000298977,7.10487e-05
0.000337839,8.32081e-05
0.000356913,9.01222e-05
0.000241995,6.00815e-05
0.000259876,7.10487e-05
0.000221968,6.38962e-05
0.000256062,7.10487e-05
0.000143051,7.79629e-05
0.000221014,4.88758e-05
0.0001719,9.32217e-05
0.000360966,8.60691e-05
0.000316143,9.58443e-05
0.000292063,7.60555e-05
0.000118017,5.79357e-05
0.000254869,9.08375e-05
0.000242949,6.00815e-05
0.000256062,7.20024e-05
0.000170946,9.01222e-05
0.000371933,9.41753e-05
0.000174999,0.000102043
0.000222206,7.29561e-05
9.799e-05,3.50475e-05
0.000294924,9.799e-05
0.000101089,4.79221e-05
0.0002141,4.69685e-05
0.000227928,5.6982e-05
0.000203848,5.10216e-05
0.000149965,8.39233e-05
0.000300884,8.51154e-05
0.000231028,9.39369e-05
0.000194788,6.41346e-05
0.000137806,7.70092e-05
0.000206947,6.69956e-05
0.000165224,8.29697e-05
0.000226021,6.81877e-05
0.000118971,6.29425e-05
0.000180006,5.60284e-05
0.000219107,7.39098e-05
0.000254869,7.29561e-05
0.000227928,7.70092e-05
0.000226021,6.8903e-05
0.000130177,7.08103e-05
0.000246048,7.79629e-05
0.000109911,6.38962e-05
0.000217915,8.01086e-05
0.000200987,6.79493e-05
0.000246048,6.79493e-05
0.000198126,6.98566e-05
0.000196934,7.00951e-05
0.000350952,9.70364e-05
0.000245094,7.08103e-05
0.000123024,6.50883e-05
0.000257969,6.69956e-05
0.000191927,7.41482e-05
0.000319004,8.01086e-05
0.00022912,8.08239e-05
0.000222921,8.10623e-05
0.000213146,6.79493e-05
0.000256777,5.31673e-05
0.000322104,8.29697e-05
0.000226021,7.00951e-05
0.000143051,7.39098e-05
0.000219107,6.50883e-05
0.000235081,7.08103e-05
0.000236988,6.31809e-05
0.00019002,7.00951e-05
0.000252008,7.29561e-05
0.000271797,8.29697e-05
0.000279188,7.58171e-05
0.000277996,7.82013e-05
0.000208855,7.70092e-05
9.799e-05,5.79357e-05
0.000259876,5.50747e-05
0.000194073,0.000102043
0.000283003,6.8903e-05
0.000155926,8.60691e-05
0.000209093,5.91278e-05
0.000159979,8.60691e-05
0.000271082,7.9155e-05
0.000235796,8.51154e-05
0.000293016,7.20024e-05
0.000277996,7.51019e-05
0.000371933,9.48906e-05
0.000123024,6.50883e-05
0.000241041,7.39098e-05
0.000153065,9.58443e-05
0.000187874,7.00951e-05
0.00019002,7.00951e-05
0.000221968,7.10487e-05
0.000303984,8.4877e-05
0.00020504,6.8903e-05
0.000216961,7.10487e-05
0.000258923,7.82013e-05
0.000124931,7.00951e-05
0.000408173,0.000113964
0.000121117,6.60419e-05
0.000179052,5.10216e-05
0.000153065,9.17912e-05
0.000184059,7.20024e-05
0.000118971,5.50747e-05
0.000164032,4.57764e-05
0.000154018,7.20024e-05
0.000205994,6.8903e-05
0.000313997,8.39233e-05
0.00019908,6.19888e-05
0.00031209,5.50747e-05
0.000304222,7.29561e-05
0.000275135,7.79629e-05
0.000185013,6.10352e-05
0.000129938,7.20024e-05
0.000196934,7.79629e-05
0.000153065,8.39233e-05
0.000179052,6.19888e-05
0.000137091,7.60555e-05
0.000224829,8.51154e-05
0.000136852,7.41482e-05
0.000190973,6.00815e-05
0.000144005,7.48634e-05
0.000196934,6.69956e-05
0.000128031,6.60419e-05
0.000301123,8.17776e-05
0.000164986,7.79629e-05
0.000305891,8.98838e-05
0.000218868,5.19753e-05
0.000334024,9.70364e-05
0.000208855,7.79629e-05
0.000273943,7.00951e-05
0.000143051,4.1008e-05
0.000205994,6.58035e-05
0.000227928,8.89301e-05
0.000334024,9.17912e-05
0.000298977,7.70092e-05
0.000241041,7.00951e-05
0.000226974,6.79493e-05
0.000266075,7.89165e-05
0.00022006,9.20296e-05
0.000303984,8.01086e-05
0.000114918,6.10352e-05
0.000211,6.60419e-05
0.000110865,6.22272e-05
0.000175953,5.79357e-05
0.00012207,6.48499e-05
0.000196934,6.29425e-05
0.000210047,9.01222e-05
0.000173092,4.29153e-05
0.00011301,6.81877e-05
0.000243187,7.39098e-05
0.000134945,7.41482e-05
0.000216007,6.41346e-05
0.000247002,7.00951e-05
0.000255108,5.10216e-05
0.000264883,7.10487e-05
0.000212908,6.50883e-05
9.60827e-05,5.00679e-05
0.000285864,8.60691e-05
0.000247002,7.51019e-05
0.000254869,7.51019e-05
0.000117064,6.60419e-05
0.000279188,9.67979e-05
0.000213861,7.10487e-05
0.000216007,7.39098e-05
0.000258207,7.79629e-05
0.000258923,6.79493e-05
0.000132084,7.39098e-05
0.000205994,6.69956e-05
0.000201941,8.2016e-05
0.000226974,6.69956e-05
0.000123024,6.58035e-05
0.000295877,7.89165e-05
0.000109911,6.00815e-05
0.00028801,7.70092e-05
0.000184059,5.6982e-05
0.000271082,7.20024e-05
0.00033617,7.60555e-05
0.000287056,8.79765e-05
0.000158072,8.4877e-05
0.000344992,9.01222e-05
0.000123978,6.79493e-05
0.000242949,8.39233e-05
0.000129938,6.60419e-05
0.000298977,7.20024e-05
0.000135899,6.60419e-05
0.000196934,6.19888e-05
0.000162125,8.89301e-05
0.000233173,6.98566e-05
0.000195026,6.81877e-05
0.000194073,6.19888e-05
0.000173092,5.6982e-05
0.000270128,5.79357e-05
0.000166893,7.51019e-05
0.000270844,9.01222e-05
0.000133991,6.31809e-05
0.000280857,7.60555e-05
0.000262976,6.60419e-05
0.000324011,8.98838e-05
0.000119925,7.9155e-05
0.000269175,8.29697e-05
0.000112057,5.29289e-05
0.000293016,9.17912e-05
0.000200987,6.50883e-05
0.000252962,7.51019e-05
0.000138998,8.29697e-05
0.00024581,6.81877e-05
0.000184059,8.58307e-05
0.000247002,5.79357e-05
0.000316143,0.000100851
0.000292063,6.98566e-05
0.000106096,4.98295e-05
0.000204086,6.19888e-05
0.00019002,6.38962e-05
0.000206947,7.70092e-05
0.000200033,7.79629e-05
0.000221968,5.10216e-05
0.000133038,6.98566e-05
0.00029707,8.39233e-05
0.000299215,8.17776e-05
0.000281096,8.29697e-05
0.000127077,5.79357e-05
0.000262976,6.91414e-05
0.000287056,8.89301e-05
0.000386,0.000113964
0.000226021,7.79629e-05
0.000271797,7.10487e-05
0.000133038,5.98431e-05
0.000231028,7.98702e-05
0.000191927,7.20024e-05
0.000189066,6.79493e-05
0.000108957,6.00815e-05
0.000380039,9.60827e-05
0.000139952,7.31945e-05
0.000200987,6.8903e-05
0.000156879,8.29697e-05
0.000247002,7.29561e-05
0.000180006,9.41753e-05
0.000212908,0.00013113
0.000119925,6.69956e-05
0.000188112,7.39098e-05
0.000136852,6.91414e-05
0.000241041,7.00951e-05
0.000192881,7.00951e-05
0.000258923,8.51154e-05
0.000121117,8.29697e-05
0.000204086,7.20024e-05
0.000128984,6.29425e-05
0.000236988,7.39098e-05
0.000163078,8.29697e-05
0.000221968,6.38962e-05
0.000216007,6.79493e-05
0.000216961,6.38962e-05
0.000200987,6.79493e-05
0.00018692,7.79629e-05
0.000245094,7.79629e-05
0.000211,6.29425e-05
0.000247002,8.2016e-05
0.000221014,7.20024e-05
0.000277996,0.000108004
0.000155926,5.22137e-05
0.000166178,6.8903e-05
0.00019598,6.48499e-05
0.000121832,5.91278e-05
0.000250816,8.60691e-05
0.000194073,6.69956e-05
0.000354052,0.000102997
0.000128031,5.48363e-05
0.00018096,6.48499e-05
0.000241995,7.39098e-05
0.000221014,6.8903e-05
0.000118017,6.91414e-05
0.000205994,6.91414e-05
0.000298977,8.29697e-05
0.000248909,7.41482e-05
0.000263929,8.51154e-05
0.000266075,9.58443e-05
0.000178099,9.48906e-05
0.000246048,7.39098e-05
0.000128031,5.19753e-05
0.000217915,7.20024e-05
0.000190973,0.000108004
0.000221968,7.10487e-05
0.000196934,6.41346e-05
0.000221014,6.60419e-05
0.000159979,8.39233e-05
0.000313044,6.79493e-05
0.000173807,8.01086e-05
0.000349998,8.70228e-05
0.000111103,5.19753e-05
0.000236988,5.6982e-05
0.00017786,9.60827e-05
0.000212908,0.000101089
0.000127077,6.29425e-05
0.000262976,8.79765e-05
9.08375e-05,4.60148e-05
0.000252962,0.000102043
0.000185966,9.60827e-05
0.000219107,6.29425e-05
0.000140905,7.60555e-05
0.000201941,6.60419e-05
0.000228882,7.10487e-05
0.000230074,9.29832e-05
0.000138998,7.58171e-05
0.000262022,9.58443e-05
0.000232935,7.31945e-05
0.000200033,6.29425e-05
0.000102997,6.19888e-05
0.000195026,7.89165e-05
0.000172853,0.000100136
0.000207901,6.29425e-05
0.000164032,7.10487e-05
0.000211,8.51154e-05
0.000267982,8.29697e-05
0.000256062,6.10352e-05
0.00014019,8.08239e-05
0.000241041,7.31945e-05
0.000210047,6.8903e-05
0.000182867,6.29425e-05
0.000118017,6.19888e-05
0.000194073,6.79493e-05
8.70228e-05,4.91142e-05
0.000191927,6.19888e-05
0.000205994,6.98566e-05
0.000326872,9.89437e-05
0.000231028,8.60691e-05
0.000190973,7.51019e-05
0.000103951,5.22137e-05
0.000221968,8.08239e-05
0.000108957,6.29425e-05
0.000227928,6.41346e-05
0.000112057,7.60555e-05
0.000234127,6.69956e-05
0.000144005,9.58443e-05
0.000244856,6.91414e-05
0.000236988,0.000100136
0.000319958,8.29697e-05
0.000117779,6.31809e-05
0.00020504,7.48634e-05
0.000180006,7.08103e-05
0.000342846,7.41482e-05
0.000144958,7.89165e-05
0.000198126,6.19888e-05
0.00020504,6.50883e-05
0.00022006,7.39098e-05
0.000132084,7.39098e-05
0.000265121,6.69956e-05
9.799e-05,5.10216e-05
0.000308037,7.79629e-05
0.00012207,6.41346e-05
0.000236034,6.81877e-05
0.000218868,7.51019e-05
0.000319004,7.20024e-05
0.000204086,8.67844e-05
0.000237942,6.50883e-05
0.000117064,6.69956e-05
0.000253916,7.41482e-05
0.000215054,8.70228e-05
0.000379086,8.4877e-05
0.000192165,9.58443e-05
0.000227928,7.9155e-05
0.00019908,8.70228e-05
0.000254869,9.70364e-05
0.000123024,6.07967e-05
0.000241041,4.69685e-05
0.00029707,5.29289e-05
0.000274897,8.01086e-05
0.000131845,7.51019e-05
0.000209093,6.10352e-05
0.000190973,5.31673e-05
0.000269175,9.20296e-05
0.000242949,7.60555e-05
0.000212908,5.6982e-05
0.000204086,7.79629e-05
0.000191927,6.41346e-05
0.00012207,8.08239e-05
0.000258923,8.2016e-05
0.000136852,7.82013e-05
0.000237942,6.69956e-05
0.000174046,8.70228e-05
0.000268936,7.00951e-05
0.000270128,6.8903e-05
0.000300884,6.19888e-05
0.000210047,9.98974e-05
0.000381947,9.20296e-05
0.000157833,7.29561e-05
0.000197887,6.50883e-05
0.000133038,6.8903e-05
0.000238895,6.81877e-05
0.000202179,7.48634e-05
0.000268936,8.70228e-05
0.000162125,7.79629e-05
0.000211,4.81606e-05
0.000263929,7.60555e-05
0.000283957,9.01222e-05
0.000105858,4.91142e-05
0.000247002,7.20024e-05
0.000227928,6.69956e-05
0.000277042,7.67708e-05
0.000145912,4.00543e-05
0.000290155,7.58171e-05
0.000303984,8.2016e-05
0.000272989,9.70364e-05
0.000272989,8.29697e-05
0.000208139,5.48363e-05
0.00032711,8.98838e-05
0.000217915,5.4121e-05
0.000145912,9.10759e-05
0.000236988,5.29289e-05
0.000142813,7.10487e-05
0.00028801,5.88894e-05
0.000147104,7.60555e-05
0.000262022,8.91685e-05
0.000114202,5.48363e-05
0.000227928,6.91414e-05
0.000138998,6.48499e-05
0.000247955,7.00951e-05
0.000243902,7.00951e-05
0.000211,6.69956e-05
0.000189066,6.38962e-05
0.000197887,6.60419e-05
0.000164032,9.20296e-05
0.000295877,7.60555e-05
0.00019598,8.29697e-05
0.000272036,7.20024e-05
0.000259876,0.00010705
0.000188828,5.6982e-05
0.000132084,7.00951e-05
0.000249147,6.29425e-05
0.000174999,5.6982e-05
0.000207901,6.41346e-05
0.000241041,7.9155e-05
0.000277042,9.20296e-05
0.000198841,4.72069e-05
0.000292063,6.98566e-05
0.000173092,9.48906e-05
0.000236034,6.10352e-05
6.19888e-05,3.50475e-05
0.000211,7.39098e-05
0.000100136,5.10216e-05
0.000221014,8.2016e-05
0.000202179,8.89301e-05
0.000253916,8.2016e-05
0.000167847,9.20296e-05
0.000265837,7.20024e-05
0.000254869,7.70092e-05
0.000191927,5.91278e-05
0.000133038,7.10487e-05
0.000370026,7.89165e-05
0.000266075,0.000105858
0.000266075,7.79629e-05
0.000293016,8.29697e-05
0.000261068,6.8903e-05
0.000159025,8.08239e-05
0.000339031,9.29832e-05
0.000198126,8.39233e-05
0.000396967,0.000117064
0.000233889,7.51019e-05
0.000252008,7.70092e-05
0.000283003,0.000101089
0.000204802,6.50883e-05
0.00020504,6.58035e-05
0.000272036,7.70092e-05
0.000141144,6.38962e-05
0.000272989,7.29561e-05
0.000192165,8.58307e-05
0.000207901,5.91278e-05
0.000267029,6.79493e-05
0.000203133,7.29561e-05
0.000133991,7.10487e-05
0.000200987,7.10487e-05
0.000216007,7.00951e-05
0.000208855,9.39369e-05
0.000100851,4.81606e-05
0.000260115,7.51019e-05
0.000212908,7.00951e-05
0.000222206,7.08103e-05
0.000228167,5.10216e-05
0.000256777,7.39098e-05
0.000129938,6.10352e-05
0.000227928,7.00951e-05
9.89437e-05,5.60284e-05
0.000195026,6.19888e-05
0.000205994,6.81877e-05
0.000272036,8.39233e-05
0.00050807,0.000160933
0.000215769,6.50883e-05
0.000294924,9.01222e-05
0.00026989,7.70092e-05
0.000142097,7.39098e-05
0.000315905,9.98974e-05
0.000226974,6.91414e-05
0.000276089,8.08239e-05
0.000188828,9.60827e-05
0.000494003,0.000158072
0.000267982,9.58443e-05
0.000226974,5.00679e-05
9.20296e-05,4.60148e-05
0.000233889,8.41618e-05
0.00018096,9.39369e-05
0.000396013,9.29832e-05
0.000121117,6.69956e-05
0.000257969,8.2016e-05
0.000252008,6.19888e-05
0.000210047,6.79493e-05
0.000224113,6.38962e-05
0.000210047,7.79629e-05
0.000224113,5.98431e-05
0.000272036,8.58307e-05
0.00019598,7.79629e-05
0.000227928,4.88758e-05
0.000133038,6.38962e-05
0.000272036,7.39098e-05
0.00028491,7.60555e-05
0.000217199,6.58035e-05
0.000132799,7.41482e-05
0.000216007,8.41618e-05
0.000203133,6.10352e-05
0.000241995,7.48634e-05
0.000340939,0.000114918
0.000205994,6.69956e-05
0.000196218,6.69956e-05
0.000185013,6.48499e-05
0.000227928,7.48634e-05
0.000197887,6.60419e-05
0.000153065,9.60827e-05
0.000150919,4.00543e-05
0.000178099,9.08375e-05
0.000299931,8.82149e-05
9.01222e-05,4.88758e-05
0.00027895,8.79765e-05
0.000283003,8.4877e-05
0.000243902,7.41482e-05
0.000213861,5.00679e-05
0.000256062,7.20024e-05
0.00011301,6.19888e-05
0.000231028,6.69956e-05
0.000250816,8.2016e-05
0.000380039,9.01222e-05
0.000108957,5.81741e-05
0.000331879,0.000105143
7.79629e-05,4.22001e-05
0.000255108,7.70092e-05
0.00019908,7.51019e-05
0.000202894,6.50883e-05
0.000314951,7.51019e-05
0.000285149,8.2016e-05
9.799e-05,5.48363e-05
0.00029707,7.29561e-05
0.000126123,7.39098e-05
